nodes,p,agents,rounds
335,0.1,268,1277
335,0.1,268,1277
336,0.1,268,1280
336,0.1,268,1280
336,0.1,268,1280
336,0.1,268,1280
336,0.1,268,1280
337,0.1,269,1283
337,0.1,269,1283
337,0.1,269,1283
337,0.1,269,1283
337,0.1,269,1283
338,0.1,270,1286
338,0.1,270,1286
338,0.1,270,1286
338,0.1,270,1286
338,0.1,270,1286
339,0.1,271,1292
339,0.1,271,1292
339,0.1,271,1292
339,0.1,271,1292
339,0.1,271,1292
340,0.1,272,1295
340,0.1,272,1295
340,0.1,272,1295
340,0.1,272,1295
340,0.1,272,1295
341,0.1,272,1298
341,0.1,272,1298
341,0.1,272,1298
341,0.1,272,1298
341,0.1,272,1298
342,0.1,273,1301
342,0.1,273,1301
342,0.1,273,1301
342,0.1,273,1301
342,0.1,273,1301
343,0.1,274,1307
343,0.1,274,1307
343,0.1,274,1307
343,0.1,274,1307
343,0.1,274,1307
344,0.1,275,1310
344,0.1,275,1310
344,0.1,275,1310
344,0.1,275,1310
344,0.1,275,1310
345,0.1,276,1313
345,0.1,276,1313
345,0.1,276,1313
345,0.1,276,1313
345,0.1,276,1313
346,0.1,276,1316
346,0.1,276,1316
346,0.1,276,1316
346,0.1,276,1316
346,0.1,276,1316
347,0.1,277,1322
347,0.1,277,1322
347,0.1,277,1322
347,0.1,277,1322
347,0.1,277,1322
348,0.1,278,1325
348,0.1,278,1325
348,0.1,278,1325
348,0.1,278,1325
348,0.1,278,1325
349,0.1,279,1328
349,0.1,279,1328
349,0.1,279,1328
349,0.1,279,1328
349,0.1,279,1328
350,0.1,280,1334
350,0.1,280,1334
350,0.1,280,1334
350,0.1,280,1334
350,0.1,280,1334
351,0.1,280,1337
351,0.1,280,1337
351,0.1,280,1337
351,0.1,280,1337
351,0.1,280,1337
352,0.1,281,1340
352,0.1,281,1340
352,0.1,281,1340
352,0.1,281,1340
352,0.1,281,1340
353,0.1,282,1343
353,0.1,282,1343
353,0.1,282,1343
353,0.1,282,1343
353,0.1,282,1343
354,0.1,283,1349
354,0.1,283,1349
354,0.1,283,1349
354,0.1,283,1349
354,0.1,283,1346
355,0.1,284,1352
355,0.1,284,1352
355,0.1,284,1352
355,0.1,284,1352
355,0.1,284,1352
356,0.1,284,1355
356,0.1,284,1355
356,0.1,284,1355
356,0.1,284,1355
356,0.1,284,1355
357,0.1,285,1358
357,0.1,285,1358
357,0.1,285,1358
357,0.1,285,1358
357,0.1,285,1358
358,0.1,286,1364
358,0.1,286,1364
358,0.1,286,1364
358,0.1,286,1364
358,0.1,286,1364
359,0.1,287,1367
359,0.1,287,1367
359,0.1,287,1367
359,0.1,287,1367
359,0.1,287,1367
360,0.1,288,1370
360,0.1,288,1370
360,0.1,288,1370
360,0.1,288,1370
360,0.1,288,1370
361,0.1,288,1373
361,0.1,288,1370
361,0.1,288,1373
361,0.1,288,1373
361,0.1,288,1373
362,0.1,289,1379
362,0.1,289,1379
362,0.1,289,1379
362,0.1,289,1379
362,0.1,289,1379
363,0.1,290,1382
363,0.1,290,1382
363,0.1,290,1382
363,0.1,290,1382
363,0.1,290,1382
364,0.1,291,1385
364,0.1,291,1385
364,0.1,291,1385
364,0.1,291,1385
364,0.1,291,1385
365,0.1,292,1391
365,0.1,292,1391
365,0.1,292,1391
365,0.1,292,1391
365,0.1,292,1391
366,0.1,292,1394
366,0.1,292,1394
366,0.1,292,1394
366,0.1,292,1394
366,0.1,292,1394
367,0.1,293,1397
367,0.1,293,1397
367,0.1,293,1397
367,0.1,293,1397
367,0.1,293,1397
368,0.1,294,1400
368,0.1,294,1400
368,0.1,294,1400
368,0.1,294,1400
368,0.1,294,1400
369,0.1,295,1406
369,0.1,295,1406
369,0.1,295,1406
369,0.1,295,1406
369,0.1,295,1406
370,0.1,296,1409
370,0.1,296,1409
370,0.1,296,1409
370,0.1,296,1409
370,0.1,296,1409
371,0.1,296,1412
371,0.1,296,1412
371,0.1,296,1412
371,0.1,296,1412
371,0.1,296,1412
372,0.1,297,1415
372,0.1,297,1415
372,0.1,297,1415
372,0.1,297,1415
372,0.1,297,1415
373,0.1,298,1421
373,0.1,298,1421
373,0.1,298,1421
373,0.1,298,1421
373,0.1,298,1421
374,0.1,299,1424
374,0.1,299,1424
374,0.1,299,1424
374,0.1,299,1424
374,0.1,299,1424
375,0.1,300,1427
375,0.1,300,1427
375,0.1,300,1427
375,0.1,300,1427
375,0.1,300,1427
376,0.1,300,1430
376,0.1,300,1430
376,0.1,300,1430
376,0.1,300,1430
376,0.1,300,1430
377,0.1,301,1436
377,0.1,301,1436
377,0.1,301,1436
377,0.1,301,1436
377,0.1,301,1436
378,0.1,302,1439
378,0.1,302,1439
378,0.1,302,1439
378,0.1,302,1439
378,0.1,302,1439
379,0.1,303,1442
379,0.1,303,1442
379,0.1,303,1442
379,0.1,303,1442
379,0.1,303,1442
380,0.1,304,1448
380,0.1,304,1448
380,0.1,304,1448
380,0.1,304,1448
380,0.1,304,1448
381,0.1,304,1451
381,0.1,304,1451
381,0.1,304,1451
381,0.1,304,1451
381,0.1,304,1451
382,0.1,305,1454
382,0.1,305,1454
382,0.1,305,1454
382,0.1,305,1454
382,0.1,305,1454
383,0.1,306,1457
383,0.1,306,1457
383,0.1,306,1457
383,0.1,306,1457
383,0.1,306,1457
384,0.1,307,1463
384,0.1,307,1463
384,0.1,307,1463
384,0.1,307,1463
384,0.1,307,1463
385,0.1,308,1466
385,0.1,308,1466
385,0.1,308,1466
385,0.1,308,1466
385,0.1,308,1466
386,0.1,308,1469
386,0.1,308,1469
386,0.1,308,1469
386,0.1,308,1469
386,0.1,308,1469
387,0.1,309,1472
387,0.1,309,1472
387,0.1,309,1472
387,0.1,309,1472
387,0.1,309,1472
388,0.1,310,1478
388,0.1,310,1478
388,0.1,310,1478
388,0.1,310,1478
388,0.1,310,1478
389,0.1,311,1481
389,0.1,311,1481
389,0.1,311,1481
389,0.1,311,1481
389,0.1,311,1481
390,0.1,312,1484
390,0.1,312,1484
390,0.1,312,1484
390,0.1,312,1484
390,0.1,312,1484
391,0.1,312,1487
391,0.1,312,1487
391,0.1,312,1487
391,0.1,312,1487
391,0.1,312,1487
392,0.1,313,1493
392,0.1,313,1493
392,0.1,313,1493
392,0.1,313,1493
392,0.1,313,1493
393,0.1,314,1496
393,0.1,314,1496
393,0.1,314,1496
393,0.1,314,1496
393,0.1,314,1496
394,0.1,315,1499
394,0.1,315,1499
394,0.1,315,1499
394,0.1,315,1499
394,0.1,315,1499
395,0.1,316,1505
395,0.1,316,1505
395,0.1,316,1505
395,0.1,316,1505
395,0.1,316,1505
396,0.1,316,1508
396,0.1,316,1508
396,0.1,316,1508
396,0.1,316,1508
396,0.1,316,1508
397,0.1,317,1511
397,0.1,317,1511
397,0.1,317,1511
397,0.1,317,1511
397,0.1,317,1511
398,0.1,318,1514
398,0.1,318,1514
398,0.1,318,1514
398,0.1,318,1514
398,0.1,318,1514
399,0.1,319,1520
399,0.1,319,1520
399,0.1,319,1520
399,0.1,319,1520
399,0.1,319,1520
400,0.1,320,1523
400,0.1,320,1523
400,0.1,320,1523
400,0.1,320,1523
400,0.1,320,1523
401,0.1,320,1526
401,0.1,320,1526
401,0.1,320,1526
401,0.1,320,1526
401,0.1,320,1526
402,0.1,321,1529
402,0.1,321,1529
402,0.1,321,1529
402,0.1,321,1529
402,0.1,321,1529
403,0.1,322,1535
403,0.1,322,1535
403,0.1,322,1535
403,0.1,322,1535
403,0.1,322,1535
404,0.1,323,1538
404,0.1,323,1538
404,0.1,323,1538
404,0.1,323,1538
404,0.1,323,1538
405,0.1,324,1541
405,0.1,324,1541
405,0.1,324,1541
405,0.1,324,1541
405,0.1,324,1541
406,0.1,324,1544
406,0.1,324,1544
406,0.1,324,1544
406,0.1,324,1544
406,0.1,324,1544
407,0.1,325,1550
407,0.1,325,1550
407,0.1,325,1550
407,0.1,325,1550
407,0.1,325,1550
408,0.1,326,1553
408,0.1,326,1553
408,0.1,326,1553
408,0.1,326,1553
408,0.1,326,1553
409,0.1,327,1556
409,0.1,327,1556
409,0.1,327,1556
409,0.1,327,1556
409,0.1,327,1556
410,0.1,328,1562
410,0.1,328,1562
410,0.1,328,1562
410,0.1,328,1562
410,0.1,328,1562
411,0.1,328,1565
411,0.1,328,1565
411,0.1,328,1565
411,0.1,328,1565
411,0.1,328,1565
412,0.1,329,1568
412,0.1,329,1568
412,0.1,329,1568
412,0.1,329,1568
412,0.1,329,1568
413,0.1,330,1571
413,0.1,330,1571
413,0.1,330,1571
413,0.1,330,1571
413,0.1,330,1571
414,0.1,331,1577
414,0.1,331,1577
414,0.1,331,1577
414,0.1,331,1577
414,0.1,331,1577
415,0.1,332,1580
415,0.1,332,1580
415,0.1,332,1580
415,0.1,332,1580
415,0.1,332,1580
416,0.1,332,1583
416,0.1,332,1583
416,0.1,332,1583
416,0.1,332,1583
416,0.1,332,1583
417,0.1,333,1586
417,0.1,333,1586
417,0.1,333,1586
417,0.1,333,1586
417,0.1,333,1586
418,0.1,334,1592
418,0.1,334,1592
418,0.1,334,1592
418,0.1,334,1592
418,0.1,334,1592
419,0.1,335,1595
419,0.1,335,1595
419,0.1,335,1595
419,0.1,335,1595
419,0.1,335,1595
420,0.1,336,1598
420,0.1,336,1598
420,0.1,336,1598
420,0.1,336,1598
420,0.1,336,1598
421,0.1,336,1601
421,0.1,336,1601
421,0.1,336,1601
421,0.1,336,1601
421,0.1,336,1601
422,0.1,337,1607
422,0.1,337,1607
422,0.1,337,1607
422,0.1,337,1607
422,0.1,337,1607
423,0.1,338,1610
423,0.1,338,1610
423,0.1,338,1610
423,0.1,338,1610
423,0.1,338,1610
424,0.1,339,1613
424,0.1,339,1613
424,0.1,339,1613
424,0.1,339,1613
424,0.1,339,1613
425,0.1,340,1619
425,0.1,340,1619
425,0.1,340,1619
425,0.1,340,1619
425,0.1,340,1619
426,0.1,340,1622
426,0.1,340,1622
426,0.1,340,1622
426,0.1,340,1622
426,0.1,340,1622
427,0.1,341,1625
427,0.1,341,1625
427,0.1,341,1625
427,0.1,341,1625
427,0.1,341,1625
428,0.1,342,1628
428,0.1,342,1628
428,0.1,342,1628
428,0.1,342,1628
428,0.1,342,1628
429,0.1,343,1634
429,0.1,343,1634
429,0.1,343,1634
429,0.1,343,1634
429,0.1,343,1634
430,0.1,344,1637
430,0.1,344,1637
430,0.1,344,1637
430,0.1,344,1637
430,0.1,344,1637
431,0.1,344,1640
431,0.1,344,1640
431,0.1,344,1640
431,0.1,344,1640
431,0.1,344,1640
432,0.1,345,1643
432,0.1,345,1643
432,0.1,345,1643
432,0.1,345,1643
432,0.1,345,1643
433,0.1,346,1649
433,0.1,346,1649
433,0.1,346,1649
433,0.1,346,1649
433,0.1,346,1649
434,0.1,347,1652
434,0.1,347,1652
434,0.1,347,1652
434,0.1,347,1652
434,0.1,347,1652
435,0.1,348,1655
435,0.1,348,1655
435,0.1,348,1655
435,0.1,348,1655
435,0.1,348,1655
436,0.1,348,1658
436,0.1,348,1658
436,0.1,348,1658
436,0.1,348,1658
436,0.1,348,1658
437,0.1,349,1664
437,0.1,349,1664
437,0.1,349,1664
437,0.1,349,1664
437,0.1,349,1664
438,0.1,350,1667
438,0.1,350,1667
438,0.1,350,1667
438,0.1,350,1667
438,0.1,350,1667
439,0.1,351,1670
439,0.1,351,1670
439,0.1,351,1670
439,0.1,351,1670
439,0.1,351,1670
440,0.1,352,1676
440,0.1,352,1676
440,0.1,352,1676
440,0.1,352,1676
440,0.1,352,1676
441,0.1,352,1679
441,0.1,352,1679
441,0.1,352,1679
441,0.1,352,1679
441,0.1,352,1679
442,0.1,353,1682
442,0.1,353,1682
442,0.1,353,1682
442,0.1,353,1682
442,0.1,353,1682
443,0.1,354,1685
443,0.1,354,1685
443,0.1,354,1685
443,0.1,354,1685
443,0.1,354,1685
444,0.1,355,1691
444,0.1,355,1691
444,0.1,355,1691
444,0.1,355,1691
444,0.1,355,1691
445,0.1,356,1694
445,0.1,356,1694
445,0.1,356,1694
445,0.1,356,1694
445,0.1,356,1694
446,0.1,356,1697
446,0.1,356,1697
446,0.1,356,1697
446,0.1,356,1697
446,0.1,356,1697
447,0.1,357,1700
447,0.1,357,1700
447,0.1,357,1700
447,0.1,357,1700
447,0.1,357,1700
448,0.1,358,1706
448,0.1,358,1706
448,0.1,358,1706
448,0.1,358,1706
448,0.1,358,1706
449,0.1,359,1709
449,0.1,359,1709
449,0.1,359,1709
449,0.1,359,1709
449,0.1,359,1709
450,0.1,360,1712
450,0.1,360,1712
450,0.1,360,1712
450,0.1,360,1712
450,0.1,360,1712
451,0.1,360,1715
451,0.1,360,1715
451,0.1,360,1715
451,0.1,360,1715
451,0.1,360,1715
452,0.1,361,1721
452,0.1,361,1721
452,0.1,361,1721
452,0.1,361,1721
452,0.1,361,1721
453,0.1,362,1724
453,0.1,362,1724
453,0.1,362,1724
453,0.1,362,1724
453,0.1,362,1724
454,0.1,363,1727
454,0.1,363,1727
454,0.1,363,1727
454,0.1,363,1727
454,0.1,363,1727
455,0.1,364,1733
455,0.1,364,1733
455,0.1,364,1733
455,0.1,364,1733
455,0.1,364,1733
456,0.1,364,1736
456,0.1,364,1736
456,0.1,364,1736
456,0.1,364,1736
456,0.1,364,1736
457,0.1,365,1739
457,0.1,365,1739
457,0.1,365,1739
457,0.1,365,1739
457,0.1,365,1739
458,0.1,366,1742
458,0.1,366,1742
458,0.1,366,1742
458,0.1,366,1742
458,0.1,366,1742
459,0.1,367,1748
459,0.1,367,1748
459,0.1,367,1748
459,0.1,367,1748
459,0.1,367,1748
460,0.1,368,1751
460,0.1,368,1751
460,0.1,368,1751
460,0.1,368,1751
460,0.1,368,1751
461,0.1,368,1754
461,0.1,368,1754
461,0.1,368,1754
461,0.1,368,1754
461,0.1,368,1754
462,0.1,369,1757
462,0.1,369,1757
462,0.1,369,1757
462,0.1,369,1757
462,0.1,369,1757
463,0.1,370,1763
463,0.1,370,1763
463,0.1,370,1763
463,0.1,370,1763
463,0.1,370,1763
464,0.1,371,1766
464,0.1,371,1766
464,0.1,371,1766
464,0.1,371,1766
464,0.1,371,1766
465,0.1,372,1769
465,0.1,372,1769
465,0.1,372,1769
465,0.1,372,1769
465,0.1,372,1769
466,0.1,372,1772
466,0.1,372,1772
466,0.1,372,1772
466,0.1,372,1772
466,0.1,372,1772
467,0.1,373,1778
467,0.1,373,1778
467,0.1,373,1778
467,0.1,373,1778
467,0.1,373,1778
468,0.1,374,1781
468,0.1,374,1781
468,0.1,374,1781
468,0.1,374,1781
468,0.1,374,1781
469,0.1,375,1784
469,0.1,375,1784
469,0.1,375,1784
469,0.1,375,1784
469,0.1,375,1784
470,0.1,376,1790
470,0.1,376,1790
470,0.1,376,1790
470,0.1,376,1790
470,0.1,376,1790
471,0.1,376,1793
471,0.1,376,1793
471,0.1,376,1793
471,0.1,376,1793
471,0.1,376,1793
472,0.1,377,1796
472,0.1,377,1796
472,0.1,377,1796
472,0.1,377,1796
472,0.1,377,1796
473,0.1,378,1799
473,0.1,378,1799
473,0.1,378,1799
473,0.1,378,1799
473,0.1,378,1799
474,0.1,379,1805
474,0.1,379,1805
474,0.1,379,1805
474,0.1,379,1805
474,0.1,379,1805
475,0.1,380,1808
475,0.1,380,1808
475,0.1,380,1808
475,0.1,380,1808
475,0.1,380,1808
476,0.1,380,1811
476,0.1,380,1811
476,0.1,380,1811
476,0.1,380,1811
476,0.1,380,1811
477,0.1,381,1814
477,0.1,381,1814
477,0.1,381,1814
477,0.1,381,1814
477,0.1,381,1814
478,0.1,382,1820
478,0.1,382,1820
478,0.1,382,1820
478,0.1,382,1820
478,0.1,382,1820
479,0.1,383,1823
479,0.1,383,1823
479,0.1,383,1823
479,0.1,383,1823
479,0.1,383,1823
480,0.1,384,1826
480,0.1,384,1826
480,0.1,384,1826
480,0.1,384,1826
480,0.1,384,1826
481,0.1,384,1829
481,0.1,384,1829
481,0.1,384,1829
481,0.1,384,1829
481,0.1,384,1829
482,0.1,385,1835
482,0.1,385,1835
482,0.1,385,1835
482,0.1,385,1835
482,0.1,385,1835
483,0.1,386,1838
483,0.1,386,1838
483,0.1,386,1838
483,0.1,386,1838
483,0.1,386,1838
484,0.1,387,1841
484,0.1,387,1841
484,0.1,387,1841
484,0.1,387,1841
484,0.1,387,1841
485,0.1,388,1847
485,0.1,388,1847
485,0.1,388,1847
485,0.1,388,1847
485,0.1,388,1847
486,0.1,388,1850
486,0.1,388,1850
486,0.1,388,1850
486,0.1,388,1850
486,0.1,388,1850
487,0.1,389,1853
487,0.1,389,1853
487,0.1,389,1853
487,0.1,389,1853
487,0.1,389,1853
488,0.1,390,1856
488,0.1,390,1856
488,0.1,390,1856
488,0.1,390,1856
488,0.1,390,1856
489,0.1,391,1862
489,0.1,391,1862
489,0.1,391,1862
489,0.1,391,1862
489,0.1,391,1862
490,0.1,392,1865
490,0.1,392,1865
490,0.1,392,1865
490,0.1,392,1865
490,0.1,392,1865
491,0.1,392,1868
491,0.1,392,1868
491,0.1,392,1868
491,0.1,392,1868
491,0.1,392,1868
492,0.1,393,1871
492,0.1,393,1871
492,0.1,393,1871
492,0.1,393,1871
492,0.1,393,1871
493,0.1,394,1877
493,0.1,394,1877
493,0.1,394,1877
493,0.1,394,1877
493,0.1,394,1877
494,0.1,395,1880
494,0.1,395,1880
494,0.1,395,1880
494,0.1,395,1880
494,0.1,395,1880
495,0.1,396,1883
495,0.1,396,1883
495,0.1,396,1883
495,0.1,396,1883
495,0.1,396,1883
496,0.1,396,1886
496,0.1,396,1886
496,0.1,396,1886
496,0.1,396,1886
496,0.1,396,1886
497,0.1,397,1892
497,0.1,397,1892
497,0.1,397,1892
497,0.1,397,1892
497,0.1,397,1892
498,0.1,398,1895
498,0.1,398,1895
498,0.1,398,1895
498,0.1,398,1895
498,0.1,398,1895
499,0.1,399,1898
499,0.1,399,1898
499,0.1,399,1898
499,0.1,399,1898
499,0.1,399,1898
